filename,qseqid,qlen,saccver,pident,qcovs,length,evalue,bitscore,parsed_nams,manually_edited_nams,samp,Experiment,Sample_type,Sample_name,Time,DNA_ng_µL (nanodrop),Extraction_kit,Volume stored in DD >10µL,Volume available µL,Novogene Amount required 200ng,suspected low amount,Novogene metagenomics requirements: 10 ng/uL and 200 ng amount,counts,n,gene_prop
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_113641_10,26.32,45,171,0.013,42.4,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_492883_2,29.82,26,171,7e-12,70.5,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_550994_1,29.24,27,171,1e-9,65.1,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1834624_1,23.98,25,171,0.068,37.7,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_826212_2,29.24,27,171,2e-9,64.7,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_860057_1,29.24,26,171,1e-9,63.9,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_359014_2,29.24,27,171,1e-9,65.1,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1283080_2,29.24,27,171,2e-9,64.7,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_105891_4,29.24,27,171,2e-9,64.7,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_986533_2,29.24,27,171,2e-9,65.1,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1116399_2,29.24,27,171,2e-9,65.1,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_640689_2,29.24,27,171,1e-9,65.1,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1420157_3,27.06,25,170,5e-6,52,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_74733_1,28.24,25,170,2e-5,52,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_470906_7,31.18,27,170,4e-13,75.9,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1005217_46,31.18,27,170,3e-13,75.9,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1309167_88,31.18,27,170,4e-13,75.9,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1458236_1,30.59,25,170,5e-11,68.2,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1586871_3,31.18,25,170,8e-11,67,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//A06__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_549469_1,30.77,26,169,2e-7,55.1,DEEThydrolase,DEET hydrolase,A06,1,Biofilm,WW30_R2_DNA_Dfinal,Week4,20.3,PowerBiofilm DNA (MO BIO),ok,NA,304.5,NA,NA,147063,9,0.006119826196936007
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1801389_2,28.99,26,169,1e-4,48.9,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_114298_2,28.4,24,169,5e-4,46.6,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_160187_1,29.59,26,169,2e-5,50.4,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1458905_1,28.99,26,169,2e-4,48.1,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//C154__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_273924_1,29.59,26,169,3e-5,50.4,DEEThydrolase,DEET hydrolase,C154,2,Biofilm,WW30UF_R3_DNA_D29,Day29,101.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,1524.4499999999998,NA,NA,647257,33,0.005098438487339651
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1442609_1,26.63,26,169,5e-5,49.7,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_790226_1,26.79,27,168,2e-6,54.3,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_418902_2,27.98,25,168,1e-6,55.8,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_107696_2,33.33,25,168,2e-6,54.7,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_572261_2,27.98,26,168,9e-4,45.8,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1846999_2,30.36,27,168,2e-10,65.5,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1409222_1,30.36,27,168,8e-10,65.1,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1004578_2,30.36,27,168,3e-10,65.9,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_421918_1,38.1,26,168,2e-22,103,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C183__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_777537_1,27.98,25,168,2e-9,60.8,DEEThydrolase,DEET hydrolase,C183,2,River_water,BT_CB_DNA_D25,D25,26.53,Dneasy PowerBiofilm (QIAGEN),ok,NA,397.95000000000005,NA,NA,487483,17,0.00348730109562795
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_650678_2,30.36,27,168,1e-9,65.1,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_200982_1,27.98,25,168,2e-5,49.7,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1056598_1,28.74,26,167,6e-7,53.9,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1505658_1,28.14,26,167,1e-9,63.2,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1302627_2,30.54,27,167,8e-8,57.4,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_523831_1,25.15,25,167,8e-4,45.4,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_784539_1,28.14,26,167,1e-9,63.5,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_559286_5,31.74,49,167,2e-9,63.9,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1225908_12,28.14,25,167,0.004,43.9,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_862627_13,28.14,25,167,0.005,43.9,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1324649_4,30.72,25,166,9e-6,51.6,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2322471_4,30.72,25,166,6e-6,53.1,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1684770_1,26.51,27,166,2e-4,48.1,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_564799_1,31.33,25,166,6e-7,53.5,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1602456_3,28.92,68,166,8e-7,56.6,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1530376_2,27.71,27,166,8e-6,52.8,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1064255_6,30.72,25,166,8e-6,52.4,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C154__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1801882_4,30.72,25,166,7e-6,52.4,DEEThydrolase,DEET hydrolase,C154,2,Biofilm,WW30UF_R3_DNA_D29,Day29,101.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,1524.4499999999998,NA,NA,647257,33,0.005098438487339651
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1073468_3,28.92,25,166,1e-7,55.5,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_610785_1,30.72,25,166,1e-5,51.2,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C160__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_32800_1,25.3,25,166,0.004,35.4,DEEThydrolase,DEET hydrolase,C160,2,Biofilm,WW30UF_R4_DNA_D29,Day29,94.04,Dneasy PowerBiofilm (QIAGEN),ok,NA,1410.6000000000001,NA,NA,4270,1,0.023419203747072598
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_148646_2,28.92,70,166,9e-7,55.5,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_55976_1,28.92,25,166,1e-6,54.7,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1470163_3,28.92,54,166,7e-7,55.8,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1308503_2,27.71,27,166,5e-6,52.8,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1233224_1,40.96,26,166,4e-22,102,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C173__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1405838_2,28.31,25,166,0.002,43.9,DEEThydrolase,DEET hydrolase,C173,2,River_water,BT_CB_DNA_D02,D02,51.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,766.1999999999999,NA,NA,451566,16,0.003543225132095862
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_908746_1,30.72,26,166,9e-10,64.3,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1497886_5,30.72,25,166,1e-5,52.8,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1866022_2,30.72,25,166,1e-5,52,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1274209_15,28.92,25,166,3e-5,50.8,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1630107_1,30.72,25,166,2e-5,51.2,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_338312_24,28.92,25,166,3e-5,50.8,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A06__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_17157_1,26.67,26,165,4e-4,44.7,DEEThydrolase,DEET hydrolase,A06,1,Biofilm,WW30_R2_DNA_Dfinal,Week4,20.3,PowerBiofilm DNA (MO BIO),ok,NA,304.5,NA,NA,147063,9,0.006119826196936007
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1403808_5,29.09,26,165,3e-7,57,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_830249_4,29.09,26,165,3e-7,57,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2083028_2,29.7,25,165,7e-11,68.6,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_739761_3,41.21,25,165,9e-21,97.8,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_471150_61,38.79,55,165,5e-21,102,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_879124_1,33.94,26,165,6e-13,73.9,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
